Time (s),Heater Duty Cycle,Temperature (C)
3821.947,0.2,52.75
3822.948,0.2,52.75
3823.949,0.2,52.75
3824.95,0.2,52.75
3825.951,0.2,52.75
3826.952,0.2,52.75
3827.953,0.2,52.75
3828.954,0.2,52.75
3829.955,0.2,52.75
3830.956,0.2,52.75
3831.957,0.2,52.75
3832.958,0.2,52.75
3833.959,0.2,52.75
3834.96,0.2,52.75
3835.961,0.2,52.75
3836.962,0.2,52.75
3837.963,0.2,52.75
3838.964,0.2,52.75
3839.965,0.2,52.75
3840.966,0.2,52.75
3841.967,0.2,52.75
3842.968,0.2,52.75
3843.969,0.2,52.75
3844.97,0.2,52.75
3845.971,0.2,52.75
3846.972,0.2,52.75
3847.973,0.2,52.75
3848.974,0.2,52.75
3849.975,0.2,52.75
3850.976,0.2,52.75
3851.977,0.2,52.75
3852.978,0.2,52.75
3853.979,0.2,52.75
3854.98,0.2,52.75
3855.981,0,52.75
3856.982,0,52.75
3857.983,0,52.75
3858.984,0,52.75
3859.985,0,52.75
3860.986,0,52.75
3861.987,0,52.75
3862.988,0,52.75
3863.989,0,52.75
3864.99,0,52.75
3865.991,0,52.5
3866.992,0,52.75
3867.993,0,52.5
3868.994,0,52.75
3869.995,0,52.75
3870.996,0,52.75
3871.997,0,52.75
3872.998,0,52.75
3873.999,0,52.75
3875,0,52.75
3876.001,0,52.5
3877.002,0,52.75
3878.003,0,52.75
3879.004,0,52.75
3880.005,0,52.75
3881.006,0,52.75
3882.007,0,52.75
3883.008,0,52.5
3884.009,0,52.5
3885.01,0,52.75
3886.011,0,52.75
3887.012,0,52.75
3888.013,0,52.75
3889.014,0,52.75
3890.015,0,52.5
3891.016,0,52.5
3892.017,0,52.75
3893.018,0,52.5
3894.019,0,52.75
3895.02,0,52.75
3896.021,0,52.75
3897.022,0,52.75
3898.023,0,52.5
3899.024,0,52.75
3900.025,0,52.75
3901.026,0,52.75
3902.027,0,52.75
3903.028,0,52.5
3904.029,0,52.75
3905.03,0,52.75
3906.031,0,52.5
3907.032,0,52.5
3908.033,0,52.75
3909.034,0,52.75
3910.035,0,52.75
3911.036,0,52.75
3912.037,0,52.75
3913.038,0,52.75
3914.039,0,52.75
3915.04,0,52.5
3916.041,0,52.75
3917.042,0.2,52.5
3918.043,0.2,52.5
3919.044,0.2,52.75
3920.045,0.2,52.75
3921.046,0.2,52.75
3922.047,0.2,52.75
3923.048,0.2,52.5
3924.049,0.2,52.75
3925.05,0.2,52.75
3926.051,0.2,52.75
3927.052,0.2,52.5
3928.053,0.2,52.75
3929.054,0.2,52.5
3930.055,0.2,52.5
3931.056,0.2,52.75
3932.057,0.2,52.75
3933.058,0.2,52.5
3934.059,0.2,52.75
3935.06,0.2,52.75
3936.061,0.2,52.75
3937.062,0.2,52.75
3938.063,0.2,52.75
3939.064,0.2,52.5
3940.065,0.2,52.5
3941.066,0.2,52.75
3942.067,0.2,52.5
3943.068,0.2,52.5
3944.069,0.2,52.75
3945.07,0.2,52.5
3946.071,0.2,52.75
3947.072,0.2,52.5
3948.073,0.2,52.75
3949.074,0.2,52.75
3950.075,0.2,52.75
3951.076,0.2,52.75
3952.077,0.2,52.75
3953.078,0.2,52.75
3954.079,0.2,52.75
3955.08,0.2,52.5
3956.081,0.2,52.75
3957.082,0.2,52.75
3958.083,0.2,52.5
3959.084,0.2,52.75
3960.085,0.2,52.75
3961.086,0.2,52.75
3962.087,0.2,52.75
3963.088,0.2,52.75
3964.089,0.2,52.5
3965.09,0.2,52.75
3966.091,0.2,52.75
3967.092,0.2,52.75
3968.093,0.2,52.75
3969.094,0.2,52.75
3970.095,0.2,52.75
3971.096,0.2,52.75
3972.097,0.2,52.5
3973.098,0.2,52.75
3974.099,0.2,52.75
3975.1,0.2,52.75
3976.101,0.2,52.75
3977.102,0.2,52.75
3978.103,0.2,52.75
3979.104,0.2,52.75
3980.105,0.2,52.75
3981.106,0.2,52.75
3982.107,0.2,52.75
3983.108,0.2,52.75
3984.109,0.2,52.75
3985.11,0.2,52.75
3986.111,0.2,52.75
3987.112,0.2,52.75
3988.113,0.2,52.75
3989.114,0.2,52.75
3990.115,0.2,52.75
3991.116,0.2,52.75
3992.117,0,52.75
3993.118,0,52.75
3994.119,0,52.75
3995.12,0,52.75
3996.121,0,52.75
3997.122,0,52.75
3998.123,0,52.75
3999.124,0,52.75
4000.125,0,52.75
4001.126,0,52.75
4002.127,0,52.75
4003.128,0,52.75
4004.129,0,52.75
4005.13,0,52.75
4006.131,0,52.75
4007.132,0,52.75
4008.133,0,52.75
4009.134,0,52.75
4010.135,0,52.75
4011.136,0,52.75
4012.137,0,52.75
4013.138,0,52.75
4014.139,0,52.75
4015.14,0,52.75
4016.141,0,52.75
4017.142,0,52.75
4018.143,0,52.75
4019.144,0,52.75
4020.145,0,52.75
4021.146,0,53
4022.147,0,52.75
4023.148,0,52.75
4024.149,0,53
4025.15,0,52.75
4026.151,0,53
4027.152,0,53
4028.153,0,53
4029.154,0,52.75
4030.155,0,52.75
4031.156,0,53
4032.157,0,53
4033.158,0,53
4034.159,0,53
4035.16,0,53
4036.161,0,53
4037.162,0,53
4038.163,0,53
4039.164,0,53
4040.165,0,53
4041.166,0,53
4042.167,0,53
4043.168,0,53
4044.169,0,53
4045.17,0,53
4046.171,0,53
4047.172,0,53
4048.173,0,53
4049.174,0,53
4050.175,0,53
4051.176,0,53
4052.177,0,53
4053.178,0,53
4054.179,0,53
4055.18,0,53
4056.181,0,53
4057.182,0,53
4058.183,0,53
4059.184,0,53
4060.185,0,53
4061.186,0,53
4062.187,0,53
4063.188,0,53
4064.189,0,53.25
4065.19,0,53
4066.191,0,53
4067.192,0,53
4068.193,0,53
4069.194,0,53
4070.195,0,53
4071.196,0,53.25
4072.197,0,53.25
4073.198,0,53
4074.199,0,53.25
4075.2,0,53
4076.201,0,53
4077.202,0,53.25
4078.203,0,53
4079.204,0,53
4080.205,0,53.25
4081.206,0,53.25
4082.207,0,53
4083.208,0,53.25
4084.209,0,53
4085.21,0,53
4086.211,0,53.25
4087.212,0,53.25
4088.213,0,53.25
4089.214,0,53.25
4090.215,0,53.25
4091.216,0,53.25
4092.217,0,53.25
4093.218,0,53.25
4094.219,0,53
4095.22,0,53.25
4096.221,0,53.25
4097.222,0,53.25
4098.223,0,53.25
4099.224,0,53.25
4100.225,0,53.25
4101.226,0,53.25
4102.227,0,53
4103.228,0,53.25
4104.229,0,53.25
4105.23,0,53.25
4106.231,0,53.25
4107.232,0,53.25
4108.233,0,53.25
4109.234,0,53.25
4110.235,0,53.25
4111.236,0,53.25
4112.237,0,53.25
4113.238,0,53.25
4114.239,0,53.25
4115.24,0,53.25
4116.241,0,53.25
4117.242,0,53.25
4118.243,0,53.25
4119.244,0,53.25
4120.245,0,53.25
4121.246,0,53.25
4122.247,0,53.25
4123.248,0,53.25
4124.249,0,53.25
4125.25,0,53.25
4126.251,0,53.25
4127.252,0,53.25
4128.253,0,53.25
4129.254,0,53.25
4130.255,0,53.25
4131.256,0,53.25
4132.257,0,53.25
4133.258,0,53.25
4134.259,0,53.25
4135.26,0,53.25
4136.261,0,53.25
4137.262,0,53.25
4138.263,0,53.25
4139.264,0,53.25
4140.265,0,53.25
4141.266,0,53.25
4142.267,0,53.25
4143.268,0,53.25
4144.269,0,53.25
4145.27,0,53.25
4146.271,0,53.25
4147.272,0,53.25
4148.273,0,53.25
4149.274,0,53.25
4150.275,0,53.25
4151.276,0,53.25
4152.277,0,53.25
4153.278,0,53.25
4154.279,0,53.25
4155.28,0,53.25
4156.281,0,53.25
4157.282,0,53.25
4158.283,0,53.25
4159.284,0,53.25
4160.285,0,53.25
4161.286,0,53.25
4162.287,0,53.25
4163.288,0,53.25
4164.289,0,53.25
4165.29,0,53.25
4166.291,0,53.25
4167.292,0,53.25
4168.293,0,53.25
4169.294,0,53.25
4170.295,0,53.25
4171.296,0,53.25
4172.297,0,53.25
4173.298,0,53.25
4174.299,0,53.25
4175.3,0,53.25
4176.301,0,53.25
4177.302,0,53.25
4178.303,0,53.25
4179.304,0,53.25
4180.305,0,53.25
4181.306,0,53.25
4182.307,0,53.25
4183.308,0,53.25
4184.309,0,53.25
4185.31,0,53.25
4186.311,0,53.25
4187.312,0,53.25
4188.313,0,53.25
4189.314,0,53.25
4190.315,0,53.25
4191.316,0,53.25
4192.317,0,53.25
4193.318,0,53.25
4194.319,0,53.25
4195.32,0,53.25
4196.321,0,53.25
4197.322,0,53.25
4198.323,0,53.25
4199.324,0,53.25
4200.325,0,53.25
4201.326,0,53.25
4202.327,0,53.25
4203.328,0,53.25
4204.329,0,53.25
4205.33,0,53.25
4206.331,0,53.25
4207.332,0,53.25
4208.333,0,53.25
4209.334,0,53.25
4210.335,0,53.25
4211.336,0,53.25
4212.337,0,53.25
4213.338,0,53.25
4214.339,0,53.25
4215.34,0,53.25
4216.341,0,53.25
4217.342,0,53.25
4218.343,0,53.25
4219.344,0,53.25
4220.345,0,53.25
4221.346,0,53.25
4222.347,0,53.25
4223.348,0,53.25
4224.349,0,53.25
4225.35,0,53
4226.351,0,53.25
4227.352,0,53.25
4228.353,0,53.25
4229.354,0,53.25
4230.355,0,53.25
4231.356,0,53.25
4232.357,0,53.25
4233.358,0,53.25
4234.359,0,53
4235.36,0,53.25
4236.361,0,53
4237.362,0,53.25
4238.363,0,53.25
4239.364,0,53
4240.365,0,53
4241.366,0,53.25
4242.367,0,53.25
4243.368,0,53
4244.369,0,53.25
4245.37,0,53
4246.371,0,53.25
4247.372,0,53
4248.373,0,53
4249.374,0,53
4250.375,0,53
4251.376,0,53
4252.377,0,53.25
4253.378,0,53
4254.379,0,53
4255.38,0,53
4256.381,0,53
4257.382,0,53
4258.383,0,53.25
4259.384,0,53
4260.385,0,53
4261.386,0,53
4262.387,0,53
4263.388,0,53
4264.389,0,53
4265.39,0,53
4266.391,0,53
4267.392,0,53
4268.393,0,53
4269.394,0,53
4270.395,0,53
4271.396,0,53
4272.397,0,53
4273.398,0,53
4274.399,0,53
4275.4,0,53
4276.401,0,53
4277.402,0,53
4278.403,0,53
4279.404,0,53
4280.405,0,53
4281.406,0,53
4282.407,0,53
4283.408,0,53
4284.409,0,53
4285.41,0,53
4286.411,0,53
4287.412,0,53
4288.413,0,53
4289.414,0,53
4290.415,0,53
4291.416,0,53
4292.417,0,53
4293.418,0,53
4294.419,0,53
4295.42,0,53
4296.421,0,53
4297.422,0,53
4298.423,0,53
4299.424,0,53
4300.425,0,53
4301.426,0,53
4302.427,0,53
4303.428,0,52.75
4304.429,0,53
4305.43,0,53
4306.431,0,53
4307.432,0,53
4308.433,0,53
4309.434,0,53
4310.435,0,53
4311.436,0,53
4312.437,0,52.75
4313.438,0,52.75
4314.439,0,53
4315.44,0,53
4316.441,0,53
4317.442,0,53
4318.443,0,52.75
4319.444,0,52.75
4320.445,0,53
4321.446,0,53
4322.447,0,53
4323.448,0,53
4324.449,0,53
4325.45,0,52.75
4326.451,0,53
4327.452,0,52.75
4328.453,0,52.75
4329.454,0,52.75
4330.455,0,53
4331.456,0,53
4332.457,0,52.75
4333.458,0,53
4334.459,0,52.75
4335.46,0,52.75
4336.461,0,52.75
4337.462,0,52.75
4338.463,0,52.75
4339.464,0,52.75
4340.465,0,52.75
4341.466,0,52.75
4342.467,0,52.75
4343.468,0,52.75
4344.469,0.2,52.75
4345.47,0.2,52.75
4346.471,0.2,52.75
4347.472,0.2,52.75
4348.473,0.2,52.75
4349.474,0.2,52.75
4350.475,0.2,52.75
4351.476,0.2,52.75
4352.477,0.2,52.75
4353.478,0.2,52.75
4354.479,0.2,52.75
4355.48,0.2,52.75
4356.481,0.2,52.75
4357.482,0.2,52.75
4358.483,0.2,52.75
4359.484,0.2,52.75
4360.485,0.2,52.75
4361.486,0.2,52.75
4362.487,0.2,52.75
4363.488,0.2,52.75
4364.489,0.2,52.75
4365.49,0.2,52.75
4366.491,0.2,52.75
4367.492,0.2,52.75
4368.493,0.2,52.75
4369.494,0.2,52.75
4370.495,0.2,52.75
4371.496,0.2,52.75
4372.497,0.2,52.75
4373.498,0.2,52.75
4374.499,0.2,52.75
4375.5,0.2,52.75
4376.501,0.2,52.75
4377.502,0.2,52.75
4378.503,0,52.75
4379.504,0,52.75
4380.505,0,52.75
4381.506,0,52.75
4382.507,0,52.75
4383.508,0,52.75
4384.509,0,52.75
4385.51,0,52.75
4386.511,0,52.75
4387.512,0,52.75
4388.513,0,52.75
4389.514,0,52.75
4390.515,0,52.75
4391.516,0,52.75
4392.517,0,52.75
4393.518,0,52.75
4394.519,0,52.75
4395.52,0,52.75
4396.521,0,52.75
4397.522,0,52.75
4398.523,0,52.75
4399.524,0,52.75
4400.525,0,52.75
4401.526,0,52.75
4402.527,0,52.75
4403.528,0,52.5
4404.529,0,52.75
4405.53,0,52.75
4406.531,0,52.75
4407.532,0,52.75
4408.533,0,52.75
4409.534,0,52.75
4410.535,0,52.75
4411.536,0,52.75
4412.537,0,52.75
4413.538,0,52.75
4414.539,0,52.75
4415.54,0,52.75
4416.541,0,52.75
4417.542,0,52.5
4418.543,0,52.75
4419.544,0,52.75
4420.545,0,52.75
4421.546,0,52.75
4422.547,0,52.5
4423.548,0,52.75
4424.549,0,52.75
4425.55,0,52.75
4426.551,0,52.75
4427.552,0,52.75
4428.553,0,52.75
4429.554,0,52.75
4430.555,0,52.75
4431.556,0,52.75
4432.557,0,52.75
4433.558,0,52.75
4434.559,0,52.75
4435.56,0,52.75
4436.561,0,52.75
4437.562,0,52.75
4438.563,0,52.75
4439.564,0.2,52.5
4440.565,0.2,52.75
4441.566,0.2,52.5
4442.567,0.2,52.75
4443.568,0.2,52.75
4444.569,0.2,52.75
4445.57,0.2,52.75
4446.571,0.2,52.75
4447.572,0.2,52.75
4448.573,0.2,52.75
4449.574,0.2,52.75
4450.575,0.2,52.75
4451.576,0.2,52.75
4452.577,0.2,52.75
4453.578,0.2,52.75
4454.579,0.2,52.5
4455.58,0.2,52.75
4456.581,0.2,52.75
4457.582,0.2,52.5
4458.583,0.2,52.5
4459.584,0.2,52.75
4460.585,0.2,52.75
4461.586,0.2,52.75
4462.587,0.2,52.75
4463.588,0.2,52.5
4464.589,0.2,52.75
4465.59,0.2,52.75
4466.591,0.2,52.5
4467.592,0.2,52.5
4468.593,0.2,52.5
4469.594,0.2,52.75
4470.595,0.2,52.5
4471.596,0.2,52.5
4472.597,0.2,52.75
4473.598,0.2,52.75
4474.599,0.2,52.75
4475.6,0.2,52.75
4476.601,0.2,52.75
4477.602,0.2,52.5
4478.603,0.2,52.75
4479.604,0.2,52.75
4480.605,0.2,52.75
4481.606,0.2,52.5
4482.607,0.2,52.75
4483.608,0.2,52.75
4484.609,0.2,52.75
4485.61,0.2,52.5
4486.611,0.2,52.75
4487.612,0.2,52.5
4488.613,0.2,52.5
4489.614,0.2,52.5
4490.615,0.2,52.5
4491.616,0.2,52.75
4492.617,0.2,52.75
4493.618,0.2,52.75
4494.619,0.2,52.75
4495.62,0.2,52.75
4496.621,0.2,52.75
4497.622,0.2,52.75
4498.623,0.2,52.75
4499.624,0.2,52.75
4500.625,0.2,52.75
4501.626,0.2,52.5
4502.627,0,52.75
4503.628,0,52.75
4504.629,0,52.75
4505.63,0,52.75
4506.631,0,52.75
4507.632,0,52.75
4508.633,0,52.75
4509.634,0,52.75
4510.635,0,52.75
4511.636,0,52.75
4512.637,0,52.75
4513.638,0,52.75
4514.639,0,52.75
4515.64,0,52.75
4516.641,0,52.75
4517.642,0,52.75
4518.643,0,52.75
4519.644,0,52.75
4520.645,0,52.75
4521.646,0,52.75
4522.647,0,52.75
4523.648,0,52.75
4524.649,0,52.75
4525.65,0,52.75
4526.651,0,52.75
4527.652,0,52.75
4528.653,0,52.75
4529.654,0,52.75
4530.655,0,52.75
4531.656,0,52.75
4532.657,0,52.75
4533.658,0,52.75
4534.659,0,52.75
4535.66,0,52.75
4536.661,0,52.75
4537.662,0,52.75
4538.663,0,52.75
4539.664,0,52.75
4540.665,0,52.75
4541.666,0,52.75
4542.667,0,52.75
4543.668,0,53
4544.669,0,52.75
4545.67,0,52.75
4546.671,0,52.75
4547.672,0,52.75
4548.673,0,52.75
4549.674,0,52.75
4550.675,0,52.75
4551.676,0,52.75
4552.677,0,53
4553.678,0,53
4554.679,0,53
4555.68,0,53
4556.681,0,52.75
4557.682,0,52.75
4558.683,0,53
4559.684,0,53
4560.685,0,52.75
4561.686,0,53
4562.687,0,53
4563.688,0,53
4564.689,0,53
4565.69,0,53
4566.691,0,53
4567.692,0,53
4568.693,0,53
4569.694,0,53
4570.695,0,53
4571.696,0,53
4572.697,0,53
4573.698,0,53
4574.699,0,53
4575.7,0,53
4576.701,0,53
4577.702,0,53
4578.703,0,53
4579.704,0,53
4580.705,0,53
4581.706,0,53
4582.707,0,53
4583.708,0,53
4584.709,0,53
4585.71,0,53
4586.711,0,53
4587.712,0,53
4588.713,0,53
4589.714,0,53
4590.715,0,53
4591.716,0,53
4592.717,0,53
4593.718,0,53
4594.719,0,53
4595.72,0,53
4596.721,0,53
4597.722,0,53
4598.723,0,53
4599.724,0,53
4600.725,0,53
4601.726,0,53
4602.727,0,53
4603.728,0,53
4604.729,0,53
4605.73,0,53
4606.731,0,53
4607.732,0,53
4608.733,0,53
4609.734,0,53
4610.735,0,53
4611.736,0,53
4612.737,0,53
4613.738,0,53
4614.739,0,53
4615.74,0,53
4616.741,0,53
4617.742,0,53
4618.743,0,53
4619.744,0,53
4620.745,0,53
4621.746,0,53
4622.747,0,53
4623.748,0,53
4624.749,0,53
4625.75,0,53
4626.751,0,53
4627.752,0,53
4628.753,0,53
4629.754,0,53
4630.755,0,53
4631.756,0,53
4632.757,0,53
4633.758,0,53
4634.759,0,53
4635.76,0,53
4636.761,0,53
4637.762,0,53
4638.763,0,53
4639.764,0,53
4640.765,0,53
4641.766,0,53
4642.767,0,53
4643.768,0,53
4644.769,0,53
4645.77,0,53.25
4646.771,0,53
4647.772,0,53.25
4648.773,0,53
4649.774,0,53
4650.775,0,53
4651.776,0,53
4652.777,0,53
4653.778,0,53.25
4654.779,0,53
4655.78,0,53
4656.781,0,53
4657.782,0,53.25
4658.783,0,53
4659.784,0,53
4660.785,0,53
4661.786,0,53
4662.787,0,53
4663.788,0,53
4664.789,0,53
4665.79,0,53
4666.791,0,53
4667.792,0,53
4668.793,0,53
4669.794,0,53
4670.795,0,53
4671.796,0,53
4672.797,0,53
4673.798,0,53
4674.799,0,53
4675.8,0,53
4676.801,0,53
4677.802,0,53
4678.803,0,53
4679.804,0,53
4680.805,0,53
4681.806,0,53
4682.807,0,53
4683.808,0,53
4684.809,0,53
4685.81,0,53
4686.811,0,53
4687.812,0,53
4688.813,0,53
4689.814,0,53
4690.815,0,53
4691.816,0,53
4692.817,0,53
4693.818,0,53
4694.819,0,53
4695.82,0,53
4696.821,0,53
4697.822,0,53
4698.823,0,53
4699.824,0,53
4700.825,0,53
4701.826,0,53
4702.828,0,53
4703.828,0,53
4704.829,0,53
4705.831,0,53
4706.831,0,53
4707.832,0,53
4708.833,0,53
4709.834,0,53
4710.835,0,53
4711.836,0,53
4712.838,0,53
4713.838,0,53
4714.839,0,53
4715.84,0,53
4716.841,0,53
4717.842,0,53
4718.843,0,53
4719.844,0,53
4720.845,0,53
4721.846,0,53
4722.847,0,53
4723.848,0,53
4724.849,0,53
4725.85,0,53
4726.851,0,53
4727.852,0,53
4728.853,0,53
4729.854,0,53
4730.855,0,53
4731.856,0,53
4732.857,0,53
4733.858,0,53
4734.859,0,53
4735.86,0,53
4736.861,0,53
4737.862,0,53
4738.863,0,53
4739.864,0,53
4740.865,0,53
4741.866,0,53
4742.867,0,53
4743.868,0,53
4744.869,0,53
4745.87,0,53
4746.871,0,53
4747.872,0,53
4748.873,0,53
4749.874,0,53
4750.875,0,53
4751.876,0,53
4752.877,0,53
4753.878,0,53
4754.879,0,53
4755.88,0,53
4756.881,0,53
4757.882,0,53
4758.883,0,53
4759.884,0,53
4760.885,0,53
4761.886,0,53
4762.887,0,53
4763.888,0,53
4764.889,0,53
4765.89,0,53
4766.891,0,53
4767.892,0,52.75
4768.894,0,53
4769.894,0,52.75
4770.895,0,52.75
4771.896,0,52.75
4772.897,0,53
4773.898,0,53
4774.899,0,53
4775.9,0,53
4776.901,0,52.75
4777.902,0,52.75
4778.903,0,52.75
4779.904,0,52.75
4780.905,0,53
4781.906,0,53
4782.907,0,52.75
4783.908,0,53
4784.909,0,52.75
4785.91,0,52.75
4786.911,0,52.75
4787.912,0,52.75
4788.913,0,52.75
4789.914,0,52.75
4790.915,0,52.75
4791.916,0,52.75
4792.917,0,52.75
4793.918,0,52.75
4794.919,0.2,52.75
4795.92,0.2,52.75
4796.921,0.2,52.75
4797.922,0.2,52.75
4798.924,0.2,52.75
4799.924,0.2,52.75
4800.925,0.2,52.75
4801.926,0.2,52.75
4802.927,0.2,52.75
4803.928,0.2,52.75
4804.929,0.2,52.75
4805.93,0.2,52.75
4806.931,0.2,52.75
4807.932,0.2,52.75
4808.933,0.2,52.75
4809.934,0.2,52.75
4810.935,0.2,52.75
4811.936,0.2,52.75
4812.937,0.2,52.75
4813.939,0.2,52.75
4814.939,0.2,52.75
4815.94,0.2,52.75
4816.941,0.2,52.75
4817.943,0.2,52.75
4818.943,0.2,52.75
4819.944,0.2,52.75
4820.945,0.2,52.75
4821.946,0.2,52.75
4822.947,0.2,52.75
4823.948,0.2,52.75
4824.949,0.2,52.75
4825.95,0.2,52.75
4826.951,0.2,52.75
4827.953,0.2,52.75
4828.953,0.2,52.75
4829.954,0.2,52.75
4830.955,0.2,52.75
4831.956,0.2,52.75
4832.957,0.2,52.75
4833.958,0.2,52.75
4834.959,0.2,52.75
4835.96,0,52.75
4836.962,0,52.75
4837.962,0,52.75
4838.963,0,52.75
4839.964,0,52.75
4840.965,0,52.75
4841.966,0,52.75
4842.967,0,52.75
4843.968,0,52.75
4844.969,0,52.75
4845.97,0,52.75
4846.971,0,52.75
4847.972,0,52.75
4848.973,0,52.75
4849.974,0,52.75
4850.975,0,52.75
4851.976,0,52.75
4852.977,0,52.75
4853.978,0,52.75
4854.979,0,52.75
4855.98,0,52.75
4856.982,0,52.75
4857.982,0,52.75
4858.983,0,52.75
4859.984,0,52.75
4860.985,0,52.75
4861.986,0,52.75
4862.987,0,52.75
4863.988,0,52.75
4864.989,0,52.75
4865.99,0,52.75
4866.992,0,52.75
4867.992,0,52.75
4868.993,0,52.75
4869.994,0,52.75
4870.995,0,52.75
4871.996,0,52.75
4872.997,0,52.75
4873.998,0,52.75
4874.999,0,52.75
4876,0,52.5
4877.001,0,52.75
4878.002,0,52.75
4879.003,0,52.75
4880.004,0,52.75
4881.005,0,52.75
4882.006,0,52.75
4883.007,0,52.75
4884.008,0,52.75
4885.009,0,52.75
4886.01,0,52.75
4887.011,0,52.75
4888.012,0,52.75
4889.013,0,52.75
4890.014,0,52.75
4891.015,0,52.75
4892.016,0,52.75
4893.017,0,52.75
4894.018,0,52.75
4895.019,0,52.75
4896.02,0,52.75
4897.021,0.2,52.75
4898.022,0.2,52.75
4899.023,0.2,52.75
4900.024,0.2,52.75
4901.025,0.2,52.75
4902.026,0.2,52.75
4903.027,0.2,52.75
4904.028,0.2,52.75
4905.029,0.2,52.75
4906.03,0.2,52.75
4907.031,0.2,52.75
4908.032,0.2,52.75
4909.033,0.2,52.75
4910.034,0.2,52.75
4911.035,0.2,52.5
4912.036,0.2,52.75
4913.037,0.2,52.75
4914.038,0.2,52.75
4915.039,0.2,52.75
4916.04,0.2,52.75
4917.041,0.2,52.75
4918.042,0.2,52.75
4919.044,0.2,52.75
4920.044,0.2,52.75
4921.045,0.2,52.75
4922.046,0.2,52.75
4923.047,0.2,52.75
4924.048,0.2,52.75
4925.049,0.2,52.75
4926.05,0.2,52.75
4927.051,0.2,52.75
4928.052,0.2,52.75
4929.053,0.2,52.75
4930.054,0.2,52.75
4931.055,0.2,52.75
4932.056,0.2,52.75
4933.057,0.2,52.75
4934.058,0.2,52.75
4935.059,0.2,52.75
4936.06,0.2,52.75
4937.061,0.2,52.75
4938.063,0.2,52.75
4939.064,0.2,52.75
4940.065,0.2,52.75
4941.065,0.2,52.75
4942.067,0.2,52.75
4943.068,0.2,52.75
4944.068,0.2,52.75
4945.069,0.2,52.75
4946.07,0.2,52.75
4947.071,0.2,52.75
4948.072,0.2,52.75
4949.073,0.2,52.75
4950.074,0.2,52.75
4951.075,0.2,52.75
4952.076,0.2,52.75
4953.077,0.2,52.75
4954.078,0.2,52.75
4955.08,0.2,52.75
4956.08,0.2,52.75
4957.081,0.2,52.75
4958.082,0.2,52.75
4959.083,0.2,52.75
4960.084,0.2,52.75
4961.085,0.2,52.75
4962.086,0.2,52.75
4963.087,0.2,52.75
4964.088,0.2,52.75
4965.089,0,52.75
4966.09,0,52.75
4967.091,0,52.75
4968.092,0,52.75
4969.093,0,52.75
4970.094,0,52.75
4971.095,0,52.75
4972.096,0,52.75
4973.097,0,52.75
4974.098,0,52.75
4975.099,0,52.75
4976.1,0,52.75
4977.102,0,52.75
4978.103,0,53
4979.103,0,53
4980.105,0,53
4981.106,0,53
4982.107,0,52.75
4983.108,0,52.75
4984.109,0,53
4985.11,0,52.75
4986.11,0,53
4987.112,0,53
4988.112,0,53
4989.113,0,53
4990.114,0,53
4991.115,0,53
4992.116,0,53
4993.117,0,53
4994.118,0,53
4995.119,0,53
4996.12,0,53
4997.122,0,53
4998.123,0,53
4999.123,0,53
5000.124,0,53
5001.125,0,53
5002.126,0,53
5003.127,0,53
5004.128,0,53
5005.129,0,53
5006.13,0,53
5007.131,0,53
5008.132,0,53
5009.133,0,53
5010.134,0,53
5011.135,0,53
5012.136,0,53
5013.137,0,53
5014.138,0,53
5015.139,0,53
5016.14,0,53
5017.141,0,53
5018.142,0,53
5019.144,0,53
5020.145,0,53
5021.145,0,53
5022.147,0,53
5023.147,0,53
5024.148,0,53.25
5025.15,0,53.25
5026.151,0,53
5027.152,0,53
5028.153,0,53
5029.153,0,53
5030.155,0,53
5031.156,0,53
5032.157,0,53
5033.158,0,53.25
5034.159,0,53.25
5035.16,0,53.25
5036.161,0,53.25
5037.162,0,53
5038.163,0,53.25
5039.163,0,53.25
5040.165,0,53.25
5041.166,0,53.25
5042.167,0,53
5043.168,0,53.25
5044.169,0,53
5045.17,0,53.25
5046.171,0,53.25
5047.172,0,53.25
5048.173,0,53.25
5049.174,0,53.25
5050.175,0,53.25
5051.176,0,53.25
5052.177,0,53.25
5053.178,0,53.25
5054.179,0,53.25
5055.18,0,53.25
5056.181,0,53.25
5057.182,0,53.25
5058.183,0,53.25
5059.184,0,53.25
5060.185,0,53.25
5061.186,0,53.25
5062.187,0,53.25
5063.188,0,53.25
5064.189,0,53.25
5065.19,0,53.25
5066.191,0,53.25
5067.192,0,53.25
5068.193,0,53.25
5069.194,0,53.25
5070.195,0,53.25
5071.196,0,53.25
5072.197,0,53.25
5073.198,0,53.25
5074.199,0,53.25
5075.2,0,53.25
5076.201,0,53.25
5077.202,0,53.25
5078.203,0,53.25
5079.204,0,53.25
5080.205,0,53.25
5081.206,0,53.25
5082.207,0,53.25
5083.208,0,53.25
5084.209,0,53.25
5085.21,0,53.25
5086.211,0,53.25
5087.212,0,53.25
5088.213,0,53.25
5089.214,0,53.25
5090.215,0,53.25
5091.216,0,53.25
5092.217,0,53.25
5093.218,0,53.25
5094.219,0,53.25
5095.22,0,53.25
5096.221,0,53.25
5097.222,0,53.25
5098.223,0,53.25
5099.224,0,53.25
5100.225,0,53.25
5101.226,0,53.25
5102.227,0,53.25
5103.228,0,53.25
5104.229,0,53.25
5105.23,0,53.25
5106.231,0,53.25
5107.232,0,53.25
5108.233,0,53.25
5109.234,0,53.25
